* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025081802   1009.3   1011.8     27.2     None     23.0       78     28.1      1.2    170.0      1.2    130.0      2.3    200.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     36.1     None      0.0
467050 2025081803   1009.4   1011.9     27.7     None     23.3       77     28.6      1.6    160.0      2.1    130.0      3.7    140.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     37.1     None      0.0
467050 2025081804   1009.5   1012.0     27.0     None     23.7       82     29.3      0.6    120.0      1.9    180.0      2.5    170.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     35.7     None      0.0
467050 2025081805   1009.8   1012.3     26.9     None     24.2       85     30.2      1.1    210.0      2.1    220.0      3.3    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     29.0     29.7     30.6     30.8     31.1     30.3     28.9     27.3     25.0     23.8     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     35.4     None      0.0
467050 2025081806   1010.5   1013.0     27.1     None     24.2       84     30.2      1.2    180.0      1.4    210.0      2.3    200.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.03        3     35.9     None     0.01
467050 2025081807   1010.8   1013.3     28.5     None     24.3       78     30.4      2.5    200.0      2.5    200.0      3.9    190.0      0.0      0.0      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.47        1     38.9     None     0.26
467050 2025081808   1011.1   1013.6     29.7     None     24.8       75     31.3      3.8    230.0      3.8    230.0      6.0    240.0      0.0      0.0      0.9     16.0     None      3.0      1.2     None        4        3        0        3        1     None      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.18        1     41.7     None     1.22
467050 2025081809   1011.4   1013.9     30.4     None     24.3       70     30.4      3.8    230.0      4.0    230.0      6.6    230.0      0.0      0.0      0.4     16.0     None     None      1.2     None     None        4        0        0        2     None      4.0     29.4     29.6     30.3     30.4     30.7     30.2     28.9     27.2     24.8     23.7     None        0     None     None     None     None     None     None     None     None     None     None     1.59        1     43.4     None     2.75
467050 2025081810   1011.4   1013.9     30.6     None     25.5       74     32.6      3.5    280.0      4.4    250.0      6.9    270.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.84        0     43.9     None     6.09
467050 2025081811   1011.1   1013.6     30.9     None     25.5       73     32.6      4.3    270.0      5.0    280.0      7.3    280.0      0.0      0.0      1.0     16.0     None      3.0      1.2     None        1        2        0        5        2     None      3.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     3.29        4     44.7     None     8.47
