* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025012624   1018.5   1021.1     13.2     None      9.5       78     11.9      7.1     30.0      7.8     30.0     13.2     30.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     15.2     None      0.0
467050 2025012701   1018.5   1021.1     13.0     None      8.9       76     11.4      7.3     30.0      9.5     20.0     14.7     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     15.0     None      0.0
467050 2025012702   1018.7   1021.3     12.6     None      9.1       79     11.6      9.1     30.0      9.9     20.0     14.9     20.0     -9.8      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     14.6     None      0.0
467050 2025012703   1018.7   1021.3     11.6     None      8.6       82     11.2      8.5     30.0     10.4     20.0     15.6     20.0     -9.8      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     13.7     None      0.0
467050 2025012704   1019.4   1022.0     10.7     None      8.1       84     10.8      9.2     30.0      9.6     20.0     15.4    360.0      1.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     12.9     None      0.0
467050 2025012705   1019.9   1022.6     10.3     None      7.5       83     10.4      6.5     40.0      9.3     20.0     14.6     20.0      0.5      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     12.4     12.4     14.7     15.4     16.9     17.2     18.6     20.5     21.9     23.0     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     12.5     None      0.0
467050 2025012706   1020.5   1023.2     10.2     None      7.4       83     10.3      6.2     40.0      7.7     40.0     12.9     30.0      0.5      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     12.4     None      0.0
467050 2025012707   1021.0   1023.7     10.7     None      6.8       77      9.9      6.2     40.0      7.2     40.0     11.6     50.0     -9.8      0.6      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None      0.0        1     12.9     None      0.0
467050 2025012708   1021.5   1024.1     11.0     None      6.9       76     10.0      5.7     40.0      7.3     40.0     11.5     40.0     -9.8      0.6      0.0     12.0     None      1.2      0.6     None        2        8        /        2        7      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        1     None     None     None     None     None     None     None     None     0.03        1     13.1     None     0.06
467050 2025012709   1021.9   1024.5     11.8     None      5.9       67      9.3      6.1     40.0      7.0     40.0     12.0     60.0     -9.8      0.2      0.0     16.0     None     None      0.6     None     None       10        /        /        7      0.6     10.0     12.2     12.2     14.2     15.0     16.6     17.1     18.6     20.4     21.9     23.0     None        1     None        1     None     None     None     None     None     None     None     None     0.11        2     13.8     None     0.27
