* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025031805   1019.6   1022.2     13.5     None      7.5       67     10.4      3.1     80.0      3.2     70.0      4.8     90.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     12.8     13.6     14.1     14.3     15.8     16.8     17.7     20.3     21.3     23.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     15.5     None      0.0
467050 2025031806   1019.7   1022.3     13.6     None      7.8       68     10.6      3.2     90.0      3.7     90.0      5.8    100.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     15.6     None      0.0
467050 2025031807   1019.8   1022.4     13.3     None      8.0       70     10.7      3.0     80.0      3.4     90.0      5.1     80.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.04        3     15.3     None     0.05
467050 2025031808   1020.6   1023.2     14.2     None      8.0       66     10.7      3.3     80.0      3.7     70.0      5.5     80.0      0.0      0.0      0.0     20.0      7.0      3.0     None        1        8     None        9        7        0      3.0      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.45        3     16.2     None     0.78
467050 2025031809   1021.0   1023.6     14.6     None      6.5       58      9.7      3.5     70.0      3.5     70.0      6.5     80.0      0.0      0.0      0.0     20.0     None      3.0      0.6     None        8        1        /        7        1      3.0      9.0     13.0     13.7     14.2     14.3     15.7     16.7     17.7     20.3     21.3     23.4     None        0     None     None     None     None     None     None     None     None     None     None     0.44        1     16.6     None     1.14
467050 2025031810   1021.2   1023.8     15.8     None      6.5       54      9.7      3.8     80.0      4.5     80.0      7.7     90.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.17        1     17.9     None     3.49
467050 2025031811   1021.7   1024.3     16.3     None      3.7       43      8.0      7.3     50.0      7.4     50.0     11.8     40.0      0.0      0.0      0.0     20.0     None      3.0     None     None       10     None        /        2        0      3.0     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      1.3        2     18.5     None     4.51
467050 2025031812   1021.2   1023.8     15.8     None      3.6       44      7.9      7.4     50.0      7.5     50.0     11.5     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.95        0     17.9     None     3.67
467050 2025031813   1020.5   1023.1     15.4     None      2.9       43      7.5      6.2     60.0      7.6     60.0     11.2     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.78        8     17.5     None      3.1
467050 2025031814   1020.1   1022.7     15.1     None      3.6       46      7.9      7.0     60.0      7.5     50.0     11.7     60.0      0.0      0.0      0.0     16.0     None      3.0     None     None       10     None        /        7        0      3.0     10.0     12.7     14.2     14.9     15.0     15.7     16.6     17.7     20.3     21.3     23.3     None        0     None     None     None     None     None     None     None     None     None     None     0.63        7     17.2     None     2.45
